train_input_1,train_input_2,train_output_1
[-748 473 772 -846 -57 -420 590 -311 -615 691 -279 -925 903 -860 -509 -516 -962 718 176 -253 302 -556 372 -824 557 559 309 -174 -582 -495 -956 301 342 -167 199 873 -689 339 -103 -690],[260 500 824 660 305 770 -647 -64 -660 965 129 -483 -227 940 -950 209 729 618 763 860 -353 659 971 287 564 697 -857 -899 -50 545 912 548 428 704 -809 807 297 -516 -379 111],false
[385 -922 928 71 331 -218 774 -959 633 832 688 -404 865 653 574 -641 -349 -223 864 -18 541 869 975 557 -845 -433 400 -62 431 911 -95 -338 -70 -240],[239 71 80 -964 -126 951 476 -237 -858 -726 -494 -47 935 70 -131 -712 -494 391 146 -178 221 677 -248 -791 -991 369 -498 337 -379 902 133 497 -265 -10],false
[438 422 -354 -84 -682 952 178 -560 -768 -898 -945 -16 646 812 594 318 717 721 150 -963 -138 618 -799],[-403 54 -286 920 192 820 671 -563 367 -559 127 182 548 407 -282 -586 199 321 308 676 -385 -161 66],false
[497 307 256 271 757 506 -850 -207 963 272 82 -415 583 -473 -447 -674 47 -506 -63 180 -590 -848 -786 219 309 355],[-555 292 332 -717 639 -121 785 619 -419 -410 291 -103 172 186 -982 454 852 -347 577 -498 985 209 514 -700 350 102],false
[-672 -333 -586 172 -44 -685 878 -496 357 -705 -328 12 -83 -567 341],[-752 561 848 286 -629 107 970 -310 -67 951 538 908 -480 -865 639],false
[-405 -682 -200 597 -600 -386 198 559 694 535 -75 45 221 -18 132 236 -70 -316 -408 250 -776 -482 467 -856 -244 -373 407 -645 596 -828 -720],[-237 -736 -533 -137 -630 -182 188 810 -237 -175 343 -459 -960 -323 905 154 922 -28 345 456 -225 -277 547 554 -524 825 375 -708 -36 275 -501],false
[901 230 -491 427 -787 -859 958 -970 391 327 -208 30 -329 -352 415 -931 -632 -271 -568 298 -280 714],[-883 -837 541 -457 982 428 75 -730 385 -634 974 921 -292 -283 -385 -118 -891 705 842 744 173 -481],false
[-296 54 322],[354 970 -999],false
[-934 435],[-876 321],false
[44 -435 264 720 112 -216 786 -198 -339 -362 267 603 34 -117 -466 830 -26 906 -749 -335 784 -789 -485 119 963 988 -245 870 -824 25 -815 -520 -109 -826 403 688 53 -894 -517 -404 -352 912 -113 210],[108 841 372 937 743 -693 -116 -11 351 692 -604 -910 -357 921 441 236 100 63 23 -159 835 -752 874 461 658 -26 -122 -204 -377 -932 181 579 168 -116 -619 -706 -831 55 378 264 -41 556 -75 -198],false
[-571 -759 165 -657 -136 314 659 -384 -592 -26 568 -669 154 956 -79 -784 -109 -856 322 310 -595 961 -766 -113 253 -345 -602],[-190 -473 821 763 943 -575 26 79 -26 -360 881 -284 37 989 -313 682 433 -628 -528 548 -451 213 -9 -716 43 859 837],false
[594 426],[634 -446],false
[215 -609 -263 -298 -491 903 -873 -784 558 -500 344 196 674 776],[-409 -809 -828 831 531 507 895 -161 34 461 780 585 733 153],false
[124 674 909 552 -913 762 417 -713 39 608 185 158 -365 232 85 563 326 -962 116 -222 836 343 823 335 385 844 185 795 -94 -719 -746 408 -212 -303 -415 -30 -672 127 -666 690 -384 -625 912 378 -452 390 -510],[534 317 -484 -908 -336 899 -334 -52 -983 -663 80 95 643 85 293 149 233 -171 -291 -455 878 -614 -800 -799 746 947 -53 -798 -142 308 -499 -427 -59 416 -726 -259 804 -765 432 739 -963 296 75 961 -164 91 -90],false
[184 -459 -6 991 -235 -8 222 623 368 -51 -417 336 394 -265 -922 748],[956 -211 863 592 -499 -255 101 577 -655 709 -30 -151 105 -568 -922 649],false
[801 911 -258 297 330 46 -613 587 680 502 829 124 355 5 919 -563 488 -43 -608 -189 -26 420 -12 -946 260 924 317 -152 525 114 283 685 413 -991 426 680 741 -27 -116 -311 123 -920 -300 641 388 -978 -884],[-101 -166 -695 238 -376 -563 610 -968 -395 -404 -823 510 896 943 64 103 -891 -804 -151 -43 130 -57 862 903 -186 -752 -930 -648 -277 -565 568 -945 -199 383 -607 67 693 -745 -839 289 -805 -320 393 585 -723 722 467],false
[-157 571 -258 -990 -143 420 976 -253 -235 -691 -853 415 -886 -602 -985 311 366 241 887 629 -228 -310 -607 -382 302 -302],[930 -860 -578 226 -752 285 -681 998 958 247 -880 -393 -848 542 -39 -2 235 853 -545 -773 -605 82 -623 485 929 489],false
[782 -174 860 -761 510 -916 -998 -961 -54 574 585 -771 -282 -806 514 -625 408 673 -72 495 -511 947 378 282 -212 486 127 306 503 960 -812 634 436 -773 -591 -80 -483 -503 -226 -585 415 -732 119 482 315 74 -415],[-285 -285 678 -811 873 118 811 910 -383 981 627 -817 -818 230 417 527 -389 508 234 -274 -339 -470 -742 410 -726 -598 100 -580 857 931 -115 -234 -278 242 304 -14 886 -936 -845 -788 851 -992 -322 107 -206 -382 -935],false
[-763 775 325 -474 507 -498 557 -566 -138 102 -162 351 934 741 -859 916 -814 -53 -321 297 237 887 11 -188],[316 549 -969 -390 -480 -991 968 555 -221 14 697 -359 -258 -86 800 -568 233 380 633 449 -519 -468 622 121],false
[-367 -783 650 217 -40 -667 101 -728 -934 -451 -613 -288 747 883 308 -342 539 932 -76 768 926 140 279 213 791 814],[-979 -646 -680 -917 796 31 -290 407 980 143 -364 -432 148 -734 494 -892 53 724 -317 -595 990 113 932 244 157 -805],false
[501 -484 687 -110 371 471 179 385 808 412 293 446 484 681 250 -891 -552 474 -807 -743 68 700],[361 -187 -790 124 -588 247 740 -122 -915 14 -900 -948 -14 -602 732 36 -10 475 -945 340 -361 518],false
[840 -833 545 -885 -996 443 127 -318 385 -569],[-411 916 206 96 417 577 329 -506 -722 -958],false
[-387 696 543 -112 548 428 437 -135 -798 819 -669 324 270 123 248 623 -54 -482 887 770 708 -191 261 237 -847 557 706 215 69 44 -709 688 -366 -190 -457 527 -182 71 -567 -127],[807 -563 -966 949 -278 934 -917 -94 870 -499 5 -846 338 -277 279 -265 523 -748 -46 -871 -395 -848 818 897 -181 180 -458 -819 -728 -368 718 -835 -445 586 -924 -845 -810 -234 224 -850],false
[164 -475 -679 660 845 -144],[220 753 324 -976 -79 -768],false
[-80 528 483],[-734 609 -27],false
[-99 734 -24 407 463 -73 -555 -209 630 -18 227 282 -662 -438 113 -94 -363 625 -369 -997 -346],[-731 923 96 -644 812 31 -495 698 -317 642 890 -341 639 143 816 627 -547 317 -401 -482 -352],false
[-768 -652 -954 32 424 -538 713 882 -689 -47 -940 -637 -119 -355 506 41 824 264 197 -985 968 757 -841 -863 454 -148 963 -479 -271],[-91 -158 -311 -427 -652 735 696 -432 -153 -769 -666 71 -301 931 872 -357 -632 973 -221 -659 339 329 951 465 469 597 295 -91 -276],false
[704 -697 831 775 -731 391 -649 134 312 -888 564 768 881 -422 232 311 -94 571],[-751 14 266 -930 -67 484 -879 918 -313 -372 -639 669 -387 612 -420 -998 539 -609],false
[-990 -386 503 444 -902 388 597],[-188 -332 -750 -518 -579 597 804],false
[-42 -75 -832 -579 154 904 655 609 -95 -135 -192 15 -702 823 569 635],[-244 21 -728 646 -523 -6 -710 -324 404 -588 676 -659 -991 -576 -347 -755],false
[190 495 -174 857 -972 68 758 595 -798 -831 -472 -235 872 -615 490 221 366 -543 -345 704 -730 -438 -749 979 479 937 614 -624 477 -516 980 397 523 103 -819],[-111 195 829 68 456 407 479 -764 812 -962 -272 -867 48 -750 -799 -861 -899 97 381 136 327 308 484 648 856 -724 -352 984 -904 79 -801 322 92 -119 -367],false
[-225 873 -584 -765 235 -979 675 982 438 -556 716 159 62 -453 -724 -838 839 309 -920 -558 39 757],[-343 -267 913 -930 811 -487 -195 826 511 731 89 712 -526 309 123 -85 970 -704 218 514 131 768],false
[464 -49 -164 1 76 -127 -87 -222 537 -238 717 252 99 887 640 -267 156 -886 354 267 891],[37 -578 924 -308 385 -318 -898 -776 718 257 -752 859 -113 422 802 412 120 -375 -261 -184 -266],false
[320 813 39 709 -82 -192 289 -978 121 -558 -480 -11 -413 -405 791 803 -894 994 -426 -208 440 306 299 881 975 593 705 -574 -556 -890 -467 -669 -69 -648 41 -318 -413],[-815 378 -277 565 -355 116 -376 578 193 -949 667 704 -388 -551 -263 246 -368 -565 -108 919 432 312 428 -358 -616 -272 -751 306 873 -820 -593 -881 -244 -68 477 841 -604],false
[-439],[-401],false
[-382 -764 717 242 -853 -845 -291 -406 674 -365 -665 -68 -64 -992 -497 -184 23 181 902 -452 -978 -690 643 -767 495 684 -372 -786 -204 -911 -914 922 728 -506 688 686 641 906 425 -226 -723 -231 -900 -49 -171 -276 -737 273 -903 860],[-113 533 -182 -810 -789 803 -447 144 132 989 -162 788 656 -936 -365 171 345 163 520 -678 -950 -454 -692 -622 -908 223 -320 -670 215 872 -577 -127 -358 -613 888 -547 -941 -735 -436 -646 -974 481 -1000 116 -936 445 -551 485 -675 339],false
[-699 -920 -509 303 122 22 -245 120 -826 848 927 -805 956 45 -71 -814 878 -691 -212 -393 -186 -167 337],[-773 447 933 -599 -333 314 -250 533 -11 183 437 658 -808 -643 -916 553 -558 262 326 969 125 -534 67],false
[-930 -841 995 -882 -671 717 825 -249 -578 475 -595 725],[-135 -277 -691 -804 79 131 -757 -616 -425 235 -453 613],false
[-443 773 -955 332 366 311 -890 39 -115 637 68 614 -355 -200 -923 -100 163 688 -551 437 366 -164 880 998 -212 956 866 212 -891 -203 -621 68],[-354 -871 -129 -672 -860 955 -203 -787 267 705 -846 665 326 289 652 912 -693 -575 -126 -194 -213 -262 591 321 -38 -338 -627 -228 -750 -900 -232 -52],false
[251 478 331 5 -267 -716 462 -16 -502 366 -294 390 156 -769 -11 -47 380 162 -651 722 -515 760 -304 -82 -118 -988 358 -584 161 4 -355 -453 -421],[942 221 -279 14 632 942 -323 -67 -119 759 -489 548 637 244 -343 301 -61 -523 631 -626 252 381 -725 61 -430 -66 525 404 38 343 401 -931 -169],false
[695 899 -672 -833 986 851 246 692 -650 573 -644 371 -284 524 -546 527 -224 -527 876 917 264 -313 909 -225 -605 711 -246 232 -664 671 729 691 -755 -796 888 708 19],[563 -281 32 524 302 -332 730 -640 217 873 -303 650 514 -717 -496 277 779 213 -86 146 -249 -459 -648 -689 -262 -745 -793 484 -764 20 -132 602 -622 -30 -626 -834 191],false
[457 451 360 456 140 -271 73 -983 511 -120 756 -430 288 891 258 -664 -139 -823 -442 945 189 -964 -210 -564 -106 -846 340 721 105 740 812 600 429 367 -536 -236 -808 -764 -82 -702 -777 668 -972 -31 -561 966 -480 -211 -126],[-990 -872 -604 247 -746 929 -439 -641 255 297 -589 -272 -122 348 -210 -505 -366 932 850 337 791 416 176 756 -744 -598 276 -882 -752 284 -530 282 -332 279 389 319 -722 -441 -994 -235 -388 -813 907 -281 -965 -275 418 316 -42],false
[-631 732 171 -99 847 -601 -217 -230 -903 245 558 322 190 -858 263 -619 281 -580 -297 -116 592 -904],[-959 -577 -642 668 -393 -281 -467 486 -342 -121 -757 911 -912 872 373 149 -340 -844 928 532 698 168],false
[-489 315 -928 -81 -412 528 211 -950 -755 427 599 980 -301 538 -497 968 599 843 513 -772 971 -154 37 430 657 38 959 -130 -753 26 -17 924 -76 36 999 -949 152 -835 868 698 735 326 978 -796],[-790 724 41 -210 918 436 387 -288 893 768 523 -217 703 879 -462 -348 987 -99 798 874 351 -708 568 -850 997 288 -875 -318 -692 -195 70 322 92 6 251 -375 -112 941 -588 -811 -411 -790 -740 -740],false
[732 -800 284 335 971 -658 -221 -999 -641 -804 -374 -205 53 -309 -237 -848],[251 -6 -521 -182 197 -860 -624 802 -502 761 -589 -791 6 991 887 290],false
[795 -724 -436 120 348 572 838 -411 987 -7 20 -925 641 213 648 -937 -74 55 -301 248 -188 -968],[973 -204 981 207 -78 340 777 176 932 -404 -222 591 -122 617 -434 -867 -180 -463 -890 -340 480 -891],false
[373 982 -222 -664 527 -780 -562 114 -879 -707 49 831 108 -925 -112 903 -517 275 -59 -983 -954 567 -903 -429 -330 -694 -14 433 788 -365 450 -951 755 -269 741 -577],[470 206 721 263 -566 -810 47 -781 -704 413 255 -157 -384 -548 501 186 -658 629 901 71 16 413 330 925 96 1000 857 -536 -286 -28 431 -668 45 -370 -587 -210],false
[-943 730 -816 575 968 -123 285 -150 -480 104 93 979 54 -669 566 -163 735 -696 664 623 -474 736 -21 870 804 658 -979 199 -183 -388 -548 516 100 -288 984 3 -637 711 -103 -244 987 660 -828 701 -204 825 604 91 604 66],[-821 671 -681 71 670 -125 740 -901 -647 -785 814 383 470 -745 -777 -890 -764 453 -650 -323 -425 750 -84 355 -630 592 102 65 -264 276 -530 -716 -962 -641 998 719 397 171 -389 -90 -61 880 629 337 498 -804 -917 -449 -415 -525],false
[142 -222 -520 509 675 -511 377 -503 89 -722 -398],[47 150 687 255 -81 896 -215 -369 -647 570 219],false
[962 -653 273 -366 534 -644 -317 759 -450 -72 -315 -186 934 914 -934 476 -89 351 -882 -928 351 -835 403 56 294 820 98 -915 180 -969 299 206 581 396 -790],[-643 230 -749 325 809 -579 228 -911 -690 -376 289 595 -951 -625 671 -788 -527 419 -485 841 687 618 535 344 -931 977 211 776 854 192 568 997 -828 -35 929],false
[-807 -974 633 904 325 602 204 268 -424 -61 -637 783 -609 -670 -886 -188 445 960 -889 486 7 -242 -776 797 -191 -835 -696 371 839 -614 -668 429 -425 -361 160 181 693 -498 1000 -922 407 62 -985 228 -192 251 -98 -360],[-109 40 -855 684 -55 115 -711 -918 659 -4 -211 -545 739 204 -965 -646 -356 140 842 849 -510 -712 868 -233 -907 -658 18 51 -840 917 -857 982 351 -734 404 -270 -714 -506 403 -363 209 -726 -196 -66 -34 701 -330 479],false
[-812 -462 81 -733 -907 -84 135 16],[-749 173 -393 -791 -556 -23 -334 -621],false
[546 -30 -482 -72 209 -903 231 -713 636 119 273 381 558 -916 -389 199 -139 370],[9 -335 -280 -479 -333 -878 -373 -443 256 -412 -688 -669 -499 238 -985 319 268 -961],false
[306 583 567 -117 -586 -906 -424 -933 -662 540 825 768 140 493 156 919 -337 588 361 -351 -770 -389 -8 734 -237 -967 730 419 617 578 -77 -740 872 927],[405 77 -101 -461 -117 159 -140 36 -102 832 275 -663 169 -132 -623 50 113 -159 -522 972 674 -569 -117 396 968 643 -328 951 219 -859 836 482 544 555],false
[-314 -16 -777 -966 784 -673 500 -373 -982 709 -466 -595 -374 729 -569 -4 -285 -723 -738 473 58 -952 473 408 -829 -182 214 -885 582 -951 -188 -215 837 -136 772 -264 176 -532 -627 11 28],[403 -98 -33 -272 -652 -798 -529 -235 543 924 -910 -448 -577 -299 688 18 429 281 807 -48 693 -232 489 -914 -703 860 459 -137 -144 580 825 -682 -720 -696 483 355 612 -485 634 374 900],false
[49],[535],false
[-129 -301 -820 -432 719 393 -764 177 512 636 298 722],[-631 968 -679 119 836 -157 -875 930 -321 -674 -954 -285],false
[358 -397 937 866 835 266 989 -50 683 -45 626 -492 46 -876 779 -377 -265 815 399 466 -753 -693 -874 940 732 -830 -434 774 -905 146],[148 -190 9 588 539 -470 438 258 -319 397 992 -55 13 456 28 617 710 -13 -196 47 616 -206 -808 673 -581 -503 524 822 -100 276],false
[161 -671 441 389 721 367],[396 154 869 -625 -928 724],false
[-940 92 -913 6 220 -268 -327 -100 -48],[759 930 -498 -335 -681 -181 -717 -743 -688],false
[-446 -851 -221 -846 320 -902 815 520 417 -644 -242 683 495 -994 -568 -818 -894 214 206 -287 -598 -737 -697 -784 942 840 814 -187 -255 -378 -545 384 834],[-37 476 -960 626 -93 211 -867 692 -508 -150 906 387 52 -155 -911 861 -621 95 434 -490 613 -231 -418 -409 -239 274 76 453 -533 648 510 865 607],false
[135 398 699 -520 865 -361 -139 -463 307 -485 -488 13 -567 -463 830 -873 -954 13 -530 835 -796 -992 -978 -827 925 -489 -921 -47 622 -511 -142 -883 950 968],[476 865 -610 444 -182 -263 -887 -994 935 -993 -49 -583 815 360 138 166 -134 733 -462 -438 714 341 -790 -261 -783 -535 -572 -319 594 -901 639 -788 -750 176],false
[-880 600 -943 400 362 75 224 844 -384 55 498 -807 962 -742],[-330 -984 -368 -116 483 706 557 384 820 -453 15 495 -989 261],false
[732 138 91 959 -857 831 425 -783 -603 980 576 280],[-413 -756 665 930 -97 628 598 -191 -651 -849 129 -268],false
[-47 684 907 -773 -267 -387 -392 567 977 955 -101 321 322 -817 -432 -325 331 -232 -615 -315 -426 -661],[455 -499 -185 285 2 890 477 -460 589 970 -838 876 930 848 -841 9 515 476 -758 331 561 -494],false
[-22 -582 -357 531 -467 -434 -941 134 254 292 118 403 -832 -231 -184 712 -964 410 -706 -165 563 -432 -886 -964 -483 378 383 545 -861 -139 -214 -894 -352 870 767 -849 -749 420 -415 358 -753],[-74 165 -564 -467 666 -304 965 -597 81 597 -180 479 -157 705 -911 -760 386 -455 -373 -88 380 604 -902 483 552 733 -472 -115 -245 -911 -280 716 -312 655 61 -620 -622 885 631 805 -400],false
[806 -79 463 -680 136 746 141 -763 -307 -866 243 832 236 -758 262 253 299 734 740 -801 -555],[896 -609 -382 463 -306 -253 -783 31 -557 384 539 -788 -705 -365 823 292 -372 455 433 624 -154],false
[-284 276 92 150 -925 -65 -41 230 169],[-59 -750 -617 -978 -543 559 927 -368 839],false
[530 455 233 600 415 -76 -95 443 509 -503 -884 -527 -361 -407 -324 -490 -753 -497 597 995 -113 757 246 267 -780 753 133 457 -904],[-288 -491 -298 234 933 -649 164 -535 -98 716 464 -744 633 -292 796 211 -200 -25 -647 -573 -441 84 278 452 173 953 -662 -118 -479],false
[881 412 -266 709 900 831 -97 369 907 931 95 869 -317 738 127 -715 -510 -272 353 -979 114 18 120 665 -919 -268 -445 -387 423 -617 -485 42 -779 -932 839 630 -986 -33 -822 237 164 168 -473 104 290 756 921],[917 357 827 401 926 315 324 -971 -434 -214 -721 826 500 -676 814 637 -385 -807 385 -954 993 -803 -693 -108 -943 -735 794 -786 -928 -255 788 -611 -384 344 -613 -243 -285 576 -987 -824 109 -853 -555 -261 -40 -589 -675],false
[-416 -445 557 528 -633 413 -306 295 -4 -651 -838 -79 -745 443 154 255 -342 47 -12 87 -467 680 -389 -688 -825 -447 917 115 793 -804 668],[-531 -48 561 308 458 613 867 844 28 -730 248 156 -506 -343 738 -802 371 -632 -11 523 -123 746 -687 446 -689 884 597 -42 14 -6 339],false
[-289 -235 -616 -339 484 433 917 -154 537 268 303 -934 -131 -86 565 -602 175 -972 -400 -133 582 126 -75 474 146 800 885 -537 215 -244 -930 692],[-315 -960 -930 840 451 -398 514 829 -497 824 774 575 -790 598 -694 251 700 927 986 308 111 538 -72 -688 310 151 150 610 204 -835 -175 739],false
[-119 215 502 -834 295 584 577 -580 447 -575 710 -283 -64 -622 -233 696 956 -384 790 187 -878 -211 -601 77 131 -629 -581 -887 -419 511 -832 721 -890 837 760 -580 -228 248 402 642 684],[-412 -108 -995 -486 717 185 632 -527 -645 683 570 -125 -981 -538 634 418 -792 -60 -701 516 423 62 712 320 -118 -892 952 822 -458 198 -770 310 -945 -354 732 169 312 169 -515 -498 -926],false
[271 -608 499 773],[-708 -210 -234 -1000],false
[78 -415 -563 952 -366 -418 467 -777 -221 -891 311 612 -318 248 -954 993 410 221 -421 858 165 -610 -423 -134 119 -747 504 -442 733 -863 669 -87 130 957 -4 -157],[906 -560 -991 127 869 -183 686 39 -981 -470 -500 201 388 -508 269 92 584 -790 -868 -991 -563 474 751 -42 592 -745 94 225 231 951 -392 -761 -261 -479 -770 -833],false
[225 -159 -479 -165 701 -501 -605 -301],[-83 -98 274 798 842 305 833 25],false
[-903 -69 -628 973 -514 -241 974 -512 992 -50 937 24 -766 -516 -863 -879 -211 893 -355 73 -85 476 79 803 464 792 702 247 -651 -18 291 897 -479 -394 -343 -876],[584 -541 551 136 248 -682 -552 -269 155 -993 -827 1000 335 -204 -176 166 388 -897 -721 -657 676 -993 430 -150 684 -15 -155 499 849 194 43 149 -520 -440 691 -664],false
[964 -376 -820 464 -677 -566 -513 -22 -853 -383 95 464 -51 927 232 227 -853 109 279 886 -851 600 863 191 -861 475 -757 624 419 519 627 661 565 869 476 -923 -77 -85 838 439 -721 -686 -67 -159 -923 -657],[-889 -984 739 -725 229 534 902 34 -746 -271 359 -435 -142 264 192 883 -966 619 -395 -193 -161 908 152 532 40 661 -887 -206 -703 -856 -10 -968 807 639 -596 -114 999 677 -676 75 -843 705 775 449 -383 415],false
[-724 699 674 -842 650 -761 -574 534 266],[997 -20 46 -552 797 685 -301 669 281],false
[-157 -570 69 17 -429 -87 -248 -370 -290],[-922 572 276 -636 -772 -432 -832 959 941],false
[-89 22 -693 853],[-532 -278 -299 181],false
[700 637 163 -708 -381 -578 -203 515 -66 -876 202 395 -512 -938 771 -743 511 -385 -36 144 523 -43 939 -759 413 105 415 645 516 148 -469 -798 -167 -908 -786 219 485 213 -637],[-967 -996 261 155 -551 -12 721 -942 -963 224 444 -653 -807 662 -181 948 166 901 -391 -386 -747 -955 -627 729 224 -490 888 930 -854 -842 287 -611 72 937 -245 818 243 -703 -2],false
[-783 -95 -549 -373 414 376 -295 -584 -765 -884 -219 -306 -38 367 -826 -470 -603 947 -301 -273 -852 320 561 930 550 -644 -806 -428 -807 -792 279 21 671 791 -605],[-11 -574 -742 112 657 -137 777 622 35 -79 -794 -188 123 -268 840 561 847 -447 379 -854 691 -118 249 -900 -600 204 152 289 -440 506 432 -738 -848 370 388],false
[-476 828 -420 780 798 -337 986 428 -592 85 522 -159 941 -848 -78 474],[-728 561 641 884 -598 742 74 -904 331 702 917 397 -606 79 504 -359],false
[-755 -69 721 -919 879 -1000 56 652 -654 -325 944 -958 772 248 -32 989 34 -229 636 571 -871 -348 330 -513 -295],[-841 -334 -29 -656 235 689 950 538 591 327 -632 -461 -836 -661 -28 -508 -387 -108 664 195 371 -23 -177 -31 -362],false
[869 947 -775 -287 999 -79 931 -906 102 700 272 -408 714 421 480 -486 809 -798 -872 -474 -18 518 -206 662 938 666 -101 607 -167 -515 -853 718 461 204 -166 -629 268 -514],[505 -588 24 392 485 -416 872 -991 -366 624 327 585 -578 -53 -856 454 -970 -739 242 638 795 -886 -742 879 -829 420 704 -828 662 563 -694 848 -847 -125 25 217 971 -100],false
[924 -800 -856 822 -33 -831 -795],[65 -76 -540 234 177 -8 -292],false
[197 -907 -315 813 816 105],[338 518 126 271 -66 198],false
[-691 969 566 550 -468 804 -213 289 -583 -827 -485],[-500 -648 -321 808 -631 838 67 572 -256 144 -666],false
[117 287 438 -732 -671],[597 -673 321 -645 -194],false
[568 -533 -365 -812 208 -208 -141 917 763 861],[923 -257 -102 528 -121 296 -434 -182 147 -891],false
[-736 -362 625 -769 44 -606 485 973 -521 -203 12 0 537 496 -11 749 391 -704 -860 386 -30 534 -473 -577 852 930 457 12 458 883 662 -417 159 526 -31 -99 839 -991 -433 931 309 -745 846 -173 -81 -223],[-94 -158 233 -371 120 -379 232 -169 114 50 -947 -111 365 -432 -423 -491 492 -505 -679 -90 -70 -238 188 668 794 -906 787 368 927 -156 -388 249 -445 305 -289 884 -34 259 -964 908 274 -333 622 970 333 589],false
